2025-01-21 11:51:43,658 - models.LGBM_Regressor.model_LGBM_Regressor - INFO - LightGBM model for EOSUSDT loaded successfully
2025-01-21 11:51:43,661 - models.LGBM_Regressor.model_LGBM_Regressor - INFO - LightGBM model for ETHUSDT loaded successfully
2025-01-21 11:51:43,663 - models.LGBM_Regressor.model_LGBM_Regressor - INFO - LightGBM model for LTCUSDT loaded successfully
2025-01-21 11:51:43,665 - models.LGBM_Regressor.model_LGBM_Regressor - INFO - LightGBM model for NEOUSDT loaded successfully
2025-01-21 11:51:43,668 - models.LGBM_Regressor.model_LGBM_Regressor - INFO - LightGBM model for QTUMUSDT loaded successfully
2025-01-21 11:51:43,671 - models.LGBM_Regressor.model_LGBM_Regressor - INFO - LightGBM model for XRPUSDT loaded successfully
2025-01-23 15:25:06,730 - models.base.preprocessing - INFO - Feature scaler loaded successfully
2025-01-23 15:25:06,749 - models.LGBM_Regressor.model_LGBM_Regressor - INFO - LightGBM model for ADAUSDT loaded successfully
2025-01-23 15:25:06,753 - models.LGBM_Regressor.model_LGBM_Regressor - INFO - LightGBM model for BNBUSDT loaded successfully
2025-01-23 15:25:06,756 - models.LGBM_Regressor.model_LGBM_Regressor - INFO - LightGBM model for BTCUSDT loaded successfully
2025-01-23 15:25:06,759 - models.LGBM_Regressor.model_LGBM_Regressor - INFO - LightGBM model for EOSUSDT loaded successfully
2025-01-23 15:25:06,761 - models.LGBM_Regressor.model_LGBM_Regressor - INFO - LightGBM model for ETHUSDT loaded successfully
2025-01-23 15:25:06,764 - models.LGBM_Regressor.model_LGBM_Regressor - INFO - LightGBM model for LTCUSDT loaded successfully
2025-01-23 15:25:06,767 - models.LGBM_Regressor.model_LGBM_Regressor - INFO - LightGBM model for NEOUSDT loaded successfully
2025-01-23 15:25:06,769 - models.LGBM_Regressor.model_LGBM_Regressor - INFO - LightGBM model for QTUMUSDT loaded successfully
2025-01-23 15:25:06,770 - models.LGBM_Regressor.model_LGBM_Regressor - INFO - LightGBM model for XRPUSDT loaded successfully
2025-01-23 15:25:06,771 - root - ERROR - Error in trading cycle: MLStrategy.configure() got an unexpected keyword argument 'regime_detector'
2025-01-23 15:26:14,409 - models.base.preprocessing - INFO - Feature scaler loaded successfully
2025-01-23 15:26:14,426 - models.LGBM_Regressor.model_LGBM_Regressor - INFO - LightGBM model for ADAUSDT loaded successfully
2025-01-23 15:26:14,429 - models.LGBM_Regressor.model_LGBM_Regressor - INFO - LightGBM model for BNBUSDT loaded successfully
2025-01-23 15:26:14,433 - models.LGBM_Regressor.model_LGBM_Regressor - INFO - LightGBM model for BTCUSDT loaded successfully
2025-01-23 15:26:14,435 - models.LGBM_Regressor.model_LGBM_Regressor - INFO - LightGBM model for EOSUSDT loaded successfully
2025-01-23 15:26:14,438 - models.LGBM_Regressor.model_LGBM_Regressor - INFO - LightGBM model for ETHUSDT loaded successfully
2025-01-23 15:26:14,441 - models.LGBM_Regressor.model_LGBM_Regressor - INFO - LightGBM model for LTCUSDT loaded successfully
2025-01-23 15:26:14,443 - models.LGBM_Regressor.model_LGBM_Regressor - INFO - LightGBM model for NEOUSDT loaded successfully
2025-01-23 15:26:14,446 - models.LGBM_Regressor.model_LGBM_Regressor - INFO - LightGBM model for QTUMUSDT loaded successfully
2025-01-23 15:26:14,448 - models.LGBM_Regressor.model_LGBM_Regressor - INFO - LightGBM model for XRPUSDT loaded successfully
2025-01-23 15:26:14,448 - root - INFO - Starting trading cycle at 2025-01-23 15:26:14.448578
2025-01-23 15:26:15,746 - services.binance_service - INFO - Successfully fetched ADAUSDT data
2025-01-23 15:26:16,978 - services.binance_service - INFO - Successfully fetched BNBUSDT data
2025-01-23 15:26:18,195 - services.binance_service - INFO - Successfully fetched BTCUSDT data
2025-01-23 15:26:19,306 - services.binance_service - INFO - Successfully fetched EOSUSDT data
2025-01-23 15:26:20,429 - services.binance_service - INFO - Successfully fetched ETHUSDT data
2025-01-23 15:26:21,268 - services.binance_service - INFO - Successfully fetched LTCUSDT data
2025-01-23 15:26:22,102 - services.binance_service - INFO - Successfully fetched NEOUSDT data
2025-01-23 15:26:23,214 - services.binance_service - INFO - Successfully fetched QTUMUSDT data
2025-01-23 15:26:24,135 - services.binance_service - INFO - Successfully fetched XRPUSDT data
2025-01-23 15:26:25,244 - root - ERROR - Error in trading cycle: module 'talib' has no attribute 'PSAR'
2025-01-23 16:02:23,712 - models.base.preprocessing - INFO - Feature scaler loaded successfully
2025-01-23 16:02:23,728 - models.LGBM_Regressor.model_LGBM_Regressor - INFO - LightGBM model for ADAUSDT loaded successfully
2025-01-23 16:02:23,731 - models.LGBM_Regressor.model_LGBM_Regressor - INFO - LightGBM model for BNBUSDT loaded successfully
2025-01-23 16:02:23,733 - models.LGBM_Regressor.model_LGBM_Regressor - INFO - LightGBM model for BTCUSDT loaded successfully
2025-01-23 16:02:23,735 - models.LGBM_Regressor.model_LGBM_Regressor - INFO - LightGBM model for EOSUSDT loaded successfully
2025-01-23 16:02:23,738 - models.LGBM_Regressor.model_LGBM_Regressor - INFO - LightGBM model for ETHUSDT loaded successfully
2025-01-23 16:02:23,739 - models.LGBM_Regressor.model_LGBM_Regressor - INFO - LightGBM model for LTCUSDT loaded successfully
2025-01-23 16:02:23,742 - models.LGBM_Regressor.model_LGBM_Regressor - INFO - LightGBM model for NEOUSDT loaded successfully
2025-01-23 16:02:23,744 - models.LGBM_Regressor.model_LGBM_Regressor - INFO - LightGBM model for QTUMUSDT loaded successfully
2025-01-23 16:02:23,746 - models.LGBM_Regressor.model_LGBM_Regressor - INFO - LightGBM model for XRPUSDT loaded successfully
2025-01-23 16:02:23,746 - root - INFO - Starting trading cycle at 2025-01-23 16:02:23.746422
2025-01-23 16:02:25,464 - services.binance_service - INFO - Successfully fetched ADAUSDT data
2025-01-23 16:02:26,675 - services.binance_service - INFO - Successfully fetched BNBUSDT data
2025-01-23 16:02:28,290 - services.binance_service - INFO - Successfully fetched BTCUSDT data
2025-01-23 16:02:29,479 - services.binance_service - INFO - Successfully fetched EOSUSDT data
2025-01-23 16:02:30,418 - services.binance_service - INFO - Successfully fetched ETHUSDT data
2025-01-23 16:02:31,362 - services.binance_service - INFO - Successfully fetched LTCUSDT data
2025-01-23 16:02:32,413 - services.binance_service - INFO - Successfully fetched NEOUSDT data
2025-01-23 16:02:33,878 - services.binance_service - INFO - Successfully fetched QTUMUSDT data
2025-01-23 16:02:35,991 - services.binance_service - INFO - Successfully fetched XRPUSDT data
2025-01-23 16:02:37,019 - root - ERROR - Error in trading cycle: type object 'RegimeConfig' has no attribute 'PsarConfig'
2025-01-23 16:03:32,631 - models.base.preprocessing - INFO - Feature scaler loaded successfully
2025-01-23 16:03:32,650 - models.LGBM_Regressor.model_LGBM_Regressor - INFO - LightGBM model for ADAUSDT loaded successfully
2025-01-23 16:03:32,654 - models.LGBM_Regressor.model_LGBM_Regressor - INFO - LightGBM model for BNBUSDT loaded successfully
2025-01-23 16:03:32,657 - models.LGBM_Regressor.model_LGBM_Regressor - INFO - LightGBM model for BTCUSDT loaded successfully
2025-01-23 16:03:32,659 - models.LGBM_Regressor.model_LGBM_Regressor - INFO - LightGBM model for EOSUSDT loaded successfully
2025-01-23 16:03:32,662 - models.LGBM_Regressor.model_LGBM_Regressor - INFO - LightGBM model for ETHUSDT loaded successfully
2025-01-23 16:03:32,665 - models.LGBM_Regressor.model_LGBM_Regressor - INFO - LightGBM model for LTCUSDT loaded successfully
2025-01-23 16:03:32,668 - models.LGBM_Regressor.model_LGBM_Regressor - INFO - LightGBM model for NEOUSDT loaded successfully
2025-01-23 16:03:32,670 - models.LGBM_Regressor.model_LGBM_Regressor - INFO - LightGBM model for QTUMUSDT loaded successfully
2025-01-23 16:03:32,672 - models.LGBM_Regressor.model_LGBM_Regressor - INFO - LightGBM model for XRPUSDT loaded successfully
2025-01-23 16:03:32,672 - root - INFO - Starting trading cycle at 2025-01-23 16:03:32.672467
2025-01-23 16:03:33,291 - services.binance_service - INFO - Successfully fetched ADAUSDT data
2025-01-23 16:03:33,871 - services.binance_service - INFO - Successfully fetched BNBUSDT data
2025-01-23 16:03:34,487 - services.binance_service - INFO - Successfully fetched BTCUSDT data
2025-01-23 16:03:35,087 - services.binance_service - INFO - Successfully fetched EOSUSDT data
2025-01-23 16:03:35,701 - services.binance_service - INFO - Successfully fetched ETHUSDT data
2025-01-23 16:03:36,520 - services.binance_service - INFO - Successfully fetched LTCUSDT data
2025-01-23 16:03:37,315 - services.binance_service - INFO - Successfully fetched NEOUSDT data
2025-01-23 16:03:38,163 - services.binance_service - INFO - Successfully fetched QTUMUSDT data
2025-01-23 16:03:38,979 - services.binance_service - INFO - Successfully fetched XRPUSDT data
2025-01-23 16:03:39,932 - root - ERROR - Error in trading cycle: type object 'RegimeConfig' has no attribute 'PsarConfig'
2025-01-23 16:04:23,273 - models.base.preprocessing - INFO - Feature scaler loaded successfully
2025-01-23 16:04:23,290 - models.LGBM_Regressor.model_LGBM_Regressor - INFO - LightGBM model for ADAUSDT loaded successfully
2025-01-23 16:04:23,293 - models.LGBM_Regressor.model_LGBM_Regressor - INFO - LightGBM model for BNBUSDT loaded successfully
2025-01-23 16:04:23,297 - models.LGBM_Regressor.model_LGBM_Regressor - INFO - LightGBM model for BTCUSDT loaded successfully
2025-01-23 16:04:23,299 - models.LGBM_Regressor.model_LGBM_Regressor - INFO - LightGBM model for EOSUSDT loaded successfully
2025-01-23 16:04:23,301 - models.LGBM_Regressor.model_LGBM_Regressor - INFO - LightGBM model for ETHUSDT loaded successfully
2025-01-23 16:04:23,303 - models.LGBM_Regressor.model_LGBM_Regressor - INFO - LightGBM model for LTCUSDT loaded successfully
2025-01-23 16:04:23,305 - models.LGBM_Regressor.model_LGBM_Regressor - INFO - LightGBM model for NEOUSDT loaded successfully
2025-01-23 16:04:23,307 - models.LGBM_Regressor.model_LGBM_Regressor - INFO - LightGBM model for QTUMUSDT loaded successfully
2025-01-23 16:04:23,309 - models.LGBM_Regressor.model_LGBM_Regressor - INFO - LightGBM model for XRPUSDT loaded successfully
2025-01-23 16:04:23,309 - root - INFO - Starting trading cycle at 2025-01-23 16:04:23.309615
2025-01-23 16:04:24,563 - services.binance_service - INFO - Successfully fetched ADAUSDT data
2025-01-23 16:04:25,756 - services.binance_service - INFO - Successfully fetched BNBUSDT data
2025-01-23 16:04:26,806 - services.binance_service - INFO - Successfully fetched BTCUSDT data
2025-01-23 16:04:27,848 - services.binance_service - INFO - Successfully fetched EOSUSDT data
2025-01-23 16:04:29,051 - services.binance_service - INFO - Successfully fetched ETHUSDT data
2025-01-23 16:04:30,047 - services.binance_service - INFO - Successfully fetched LTCUSDT data
2025-01-23 16:04:30,998 - services.binance_service - INFO - Successfully fetched NEOUSDT data
2025-01-23 16:04:32,044 - services.binance_service - INFO - Successfully fetched QTUMUSDT data
2025-01-23 16:04:33,046 - services.binance_service - INFO - Successfully fetched XRPUSDT data
2025-01-23 16:04:34,306 - root - ERROR - Error in trading cycle: 'close'
2025-01-23 16:18:57,450 - models.base.preprocessing - INFO - Feature scaler loaded successfully
2025-01-23 16:18:57,470 - models.LGBM_Regressor.model_LGBM_Regressor - INFO - LightGBM model for ADAUSDT loaded successfully
2025-01-23 16:18:57,474 - models.LGBM_Regressor.model_LGBM_Regressor - INFO - LightGBM model for BNBUSDT loaded successfully
2025-01-23 16:18:57,477 - models.LGBM_Regressor.model_LGBM_Regressor - INFO - LightGBM model for BTCUSDT loaded successfully
2025-01-23 16:18:57,480 - models.LGBM_Regressor.model_LGBM_Regressor - INFO - LightGBM model for EOSUSDT loaded successfully
2025-01-23 16:18:57,482 - models.LGBM_Regressor.model_LGBM_Regressor - INFO - LightGBM model for ETHUSDT loaded successfully
2025-01-23 16:18:57,484 - models.LGBM_Regressor.model_LGBM_Regressor - INFO - LightGBM model for LTCUSDT loaded successfully
2025-01-23 16:18:57,487 - models.LGBM_Regressor.model_LGBM_Regressor - INFO - LightGBM model for NEOUSDT loaded successfully
2025-01-23 16:18:57,489 - models.LGBM_Regressor.model_LGBM_Regressor - INFO - LightGBM model for QTUMUSDT loaded successfully
